-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         2.77%      24.340ms        30.33%     266.205ms      33.276ms       0.000us         0.00%     342.503ms      42.813ms             8  
autograd::engine::evaluate_function: ConvolutionBack...         0.24%       2.097ms        16.32%     143.274ms       1.378ms       0.000us         0.00%     207.157ms       1.992ms           104  
                                   ConvolutionBackward0         0.12%       1.027ms        16.08%     141.177ms       1.357ms       0.000us         0.00%     207.157ms       1.992ms           104  
                             aten::convolution_backward         3.35%      29.427ms        15.97%     140.150ms       1.348ms     199.226ms        22.38%     207.157ms       1.992ms           104  
                                             aten::add_         1.56%      13.674ms        16.58%     145.529ms     129.015us     149.917ms        16.84%     149.917ms     132.905us          1128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     103.401ms        11.62%     103.401ms     131.889us           784  
                                           aten::conv2d         0.04%     369.000us        10.75%      94.325ms     906.971us       0.000us         0.00%     102.339ms     984.029us           104  
                                      aten::convolution         0.12%       1.072ms        10.70%      93.956ms     903.423us       0.000us         0.00%     102.339ms     984.029us           104  
                                     aten::_convolution         0.16%       1.406ms        10.58%      92.884ms     893.115us       0.000us         0.00%     102.339ms     984.029us           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     102.032ms        11.46%     102.032ms     199.281us           512  
                                aten::cudnn_convolution         1.32%      11.559ms         4.50%      39.471ms     379.529us      88.827ms         9.98%      88.827ms     854.106us           104  
                                           aten::linear         0.01%     114.000us         0.33%       2.936ms     122.333us       0.000us         0.00%      82.096ms       3.421ms            24  
                                            aten::addmm         0.12%       1.046ms         0.29%       2.559ms     106.625us      82.096ms         9.22%      82.096ms       3.421ms            24  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      79.270ms         8.91%      79.270ms       9.909ms             8  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us      76.202ms         8.56%      76.202ms       1.058ms            72  
                                             aten::mul_         0.72%       6.338ms         4.06%      35.652ms      69.633us      68.968ms         7.75%      68.968ms     134.703us           512  
                                         aten::addcdiv_         0.72%       6.300ms         3.53%      30.957ms     120.926us      68.192ms         7.66%      68.192ms     266.375us           256  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      68.192ms         7.66%      68.192ms     266.375us           256  
                                         aten::addcmul_         0.37%       3.227ms         2.69%      23.643ms      92.355us      50.998ms         5.73%      50.998ms     199.211us           256  
