-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.06%       9.504ms        14.84%     133.157ms     320.089us       0.000us         0.00%     233.591ms     561.517us           416  
                                   ConvolutionBackward0         0.46%       4.127ms        13.39%     120.223ms     288.998us       0.000us         0.00%     232.427ms     558.719us           416  
                             aten::convolution_backward         8.63%      77.465ms        12.93%     116.096ms     279.077us     232.427ms        45.51%     232.427ms     558.719us           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.98%       8.779ms         6.52%      58.538ms     140.716us       0.000us         0.00%      63.761ms     153.272us           416  
                                CudnnBatchNormBackward0         0.35%       3.125ms         5.54%      49.759ms     119.613us       0.000us         0.00%      63.761ms     153.272us           416  
                        aten::cudnn_batch_norm_backward         2.47%      22.211ms         5.20%      46.634ms     112.101us      63.761ms        12.48%      63.761ms     153.272us           416  
                                           aten::conv2d         0.20%       1.792ms         6.73%      60.368ms     145.115us       0.000us         0.00%      61.630ms     148.149us           416  
                                      aten::convolution         0.58%       5.176ms         6.53%      58.576ms     140.808us       0.000us         0.00%      61.630ms     148.149us           416  
                                     aten::_convolution         0.42%       3.742ms         5.95%      53.400ms     128.365us       0.000us         0.00%      61.630ms     148.149us           416  
                                        aten::hardtanh_         0.42%       3.755ms         2.96%      26.537ms      94.775us       0.000us         0.00%      48.823ms     174.368us           280  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      43.589ms         8.53%      43.589ms     320.507us           136  
                                       aten::batch_norm         0.13%       1.202ms         5.40%      48.486ms     116.553us       0.000us         0.00%      40.838ms      98.168us           416  
                           aten::_batch_norm_impl_index         0.19%       1.749ms         5.27%      47.284ms     113.663us       0.000us         0.00%      40.838ms      98.168us           416  
                                 aten::cudnn_batch_norm         2.36%      21.220ms         5.07%      45.535ms     109.459us      40.838ms         8.00%      40.838ms      98.168us           416  
autograd::engine::evaluate_function: HardtanhBackwar...         0.46%       4.088ms         2.08%      18.709ms      66.818us       0.000us         0.00%      35.984ms     128.514us           280  
                                      HardtanhBackward0         0.16%       1.439ms         1.63%      14.621ms      52.218us       0.000us         0.00%      35.984ms     128.514us           280  
                                aten::hardtanh_backward         0.63%       5.678ms         1.47%      13.182ms      47.079us      35.984ms         7.05%      35.984ms     128.514us           280  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      35.984ms         7.05%      35.984ms     128.514us           280  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      35.472ms         6.94%      35.472ms     341.077us           104  
