-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         2.68%      15.252ms        41.69%     237.536ms      29.692ms       0.000us         0.00%     342.518ms      42.815ms             8  
                                             aten::add_         1.79%      10.197ms        13.13%      74.804ms      66.316us     139.896ms        24.10%     139.896ms     124.021us          1128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     103.409ms        17.81%     103.409ms     131.899us           784  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     102.090ms        17.59%     102.090ms     199.395us           512  
autograd::engine::evaluate_function: ConvolutionBack...         0.37%       2.111ms         9.13%      52.029ms     500.279us       0.000us         0.00%      70.284ms     675.808us           104  
                                   ConvolutionBackward0         0.18%       1.037ms         8.76%      49.918ms     479.981us       0.000us         0.00%      70.284ms     675.808us           104  
                             aten::convolution_backward         4.57%      26.013ms         8.58%      48.881ms     470.010us      67.903ms        11.70%      70.284ms     675.808us           104  
                                             aten::mul_         0.68%       3.874ms         7.99%      45.525ms      88.916us      68.966ms        11.88%      68.966ms     134.699us           512  
                                         aten::addcdiv_         0.36%       2.073ms         5.70%      32.485ms     126.895us      68.171ms        11.74%      68.171ms     266.293us           256  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      68.171ms        11.74%      68.171ms     266.293us           256  
                                         aten::addcmul_         0.34%       1.932ms         7.86%      44.787ms     174.949us      51.012ms         8.79%      51.012ms     199.266us           256  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      51.012ms         8.79%      51.012ms     199.266us           256  
autograd::engine::evaluate_function: torch::autograd...         0.39%       2.247ms         3.48%      19.803ms      77.355us       0.000us         0.00%      51.005ms     199.238us           256  
                        torch::autograd::AccumulateGrad         0.36%       2.066ms         3.08%      17.556ms      68.578us       0.000us         0.00%      51.005ms     199.238us           256  
    autograd::engine::evaluate_function: AddmmBackward0         0.12%     700.000us         2.61%      14.877ms     619.875us       0.000us         0.00%      35.522ms       1.480ms            24  
                                         AddmmBackward0         0.08%     481.000us         0.61%       3.480ms     145.000us       0.000us         0.00%      35.359ms       1.473ms            24  
                                               aten::mm         0.26%       1.502ms         0.40%       2.286ms      47.625us      35.359ms         6.09%      35.359ms     736.646us            48  
                                             aten::sqrt         0.48%       2.747ms         2.82%      16.060ms      62.734us      34.509ms         5.94%      34.509ms     134.801us           256  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      34.509ms         5.94%      34.509ms     134.801us           256  
