-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.06%       9.449ms        15.10%     135.092ms     324.740us       0.000us         0.00%     262.744ms     631.596us           416  
                                   ConvolutionBackward0         0.45%       4.053ms        13.66%     122.200ms     293.750us       0.000us         0.00%     261.004ms     627.413us           416  
                             aten::convolution_backward         8.67%      77.604ms        13.20%     118.147ms     284.007us     261.004ms        51.87%     261.004ms     627.413us           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      72.840ms        14.47%      72.840ms     535.588us           136  
                                           aten::conv2d         0.19%       1.696ms         6.49%      58.072ms     139.596us       0.000us         0.00%      67.132ms     161.375us           416  
                                      aten::convolution         0.54%       4.827ms         6.30%      56.376ms     135.519us       0.000us         0.00%      67.132ms     161.375us           416  
                                     aten::_convolution         0.39%       3.510ms         5.76%      51.549ms     123.916us       0.000us         0.00%      67.132ms     161.375us           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         1.02%       9.160ms         6.69%      59.865ms     143.906us       0.000us         0.00%      56.384ms     135.538us           416  
                                CudnnBatchNormBackward0         0.34%       3.029ms         5.67%      50.705ms     121.887us       0.000us         0.00%      56.384ms     135.538us           416  
                        aten::cudnn_batch_norm_backward         2.55%      22.801ms         5.33%      47.676ms     114.606us      56.384ms        11.20%      56.384ms     135.538us           416  
                                aten::_conv_depthwise2d         0.21%       1.905ms         0.62%       5.556ms      40.853us      39.309ms         7.81%      39.309ms     289.037us           136  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      37.429ms         7.44%      37.429ms     519.847us            72  
                                       aten::batch_norm         0.13%       1.150ms         5.21%      46.610ms     112.043us       0.000us         0.00%      36.676ms      88.163us           416  
                           aten::_batch_norm_impl_index         0.19%       1.683ms         5.08%      45.460ms     109.279us       0.000us         0.00%      36.676ms      88.163us           416  
                                 aten::cudnn_batch_norm         2.37%      21.170ms         4.89%      43.777ms     105.233us      36.676ms         7.29%      36.676ms      88.163us           416  
     autograd::engine::evaluate_function: ReluBackward0         0.41%       3.684ms         2.23%      19.911ms      71.111us       0.000us         0.00%      30.527ms     109.025us           280  
                                          ReluBackward0         0.25%       2.269ms         1.81%      16.227ms      57.954us       0.000us         0.00%      30.527ms     109.025us           280  
                               aten::threshold_backward         1.12%      10.066ms         1.56%      13.958ms      49.850us      30.527ms         6.07%      30.527ms     109.025us           280  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      30.527ms         6.07%      30.527ms     109.025us           280  
