-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.54%      13.686ms         8.79%     220.925ms     340.934us       0.000us         0.00%        1.157s       1.786ms           648  
                                   ConvolutionBackward0         0.24%       5.952ms         8.03%     202.013ms     311.748us       0.000us         0.00%        1.152s       1.778ms           648  
                             aten::convolution_backward         4.99%     125.485ms         7.80%     196.061ms     302.563us        1.150s        44.53%        1.152s       1.778ms           648  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     313.932ms        12.16%     313.932ms       2.453ms           128  
                                           aten::conv2d         0.08%       1.890ms         2.77%      69.590ms     107.392us       0.000us         0.00%     301.808ms     465.753us           648  
                                      aten::convolution         0.22%       5.615ms         2.69%      67.700ms     104.475us       0.000us         0.00%     301.808ms     465.753us           648  
                                     aten::_convolution         0.19%       4.836ms         2.47%      62.085ms      95.810us       0.000us         0.00%     301.808ms     465.753us           648  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.32%       8.016ms         2.18%      54.830ms     139.872us       0.000us         0.00%     281.568ms     718.286us           392  
                                CudnnBatchNormBackward0         0.11%       2.887ms         1.86%      46.814ms     119.423us       0.000us         0.00%     281.568ms     718.286us           392  
                        aten::cudnn_batch_norm_backward         0.80%      20.055ms         1.75%      43.927ms     112.059us     281.568ms        10.90%     281.568ms     718.286us           392  
                                            aten::silu_         0.20%       4.948ms         0.83%      20.976ms      53.510us     106.065ms         4.11%     212.113ms     541.105us           392  
                                aten::_conv_depthwise2d         0.05%       1.199ms         0.14%       3.471ms      27.117us     186.694ms         7.23%     186.694ms       1.459ms           128  
                                       aten::batch_norm         0.03%     788.000us         1.30%      32.740ms      83.520us       0.000us         0.00%     172.079ms     438.977us           392  
                           aten::_batch_norm_impl_index         0.04%       1.114ms         1.27%      31.952ms      81.510us       0.000us         0.00%     172.079ms     438.977us           392  
                                 aten::cudnn_batch_norm         0.62%      15.616ms         1.23%      30.838ms      78.668us     172.079ms         6.66%     172.079ms     438.977us           392  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     159.733ms         6.19%     159.733ms     998.331us           160  
     autograd::engine::evaluate_function: SiluBackward0         0.21%       5.294ms         0.84%      21.143ms      53.936us       0.000us         0.00%     157.256ms     401.163us           392  
                                          SiluBackward0         0.08%       2.061ms         0.63%      15.849ms      40.431us       0.000us         0.00%     157.256ms     401.163us           392  
                                    aten::silu_backward         0.35%       8.869ms         0.55%      13.788ms      35.173us     157.256ms         6.09%     157.256ms     401.163us           392  
