-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         4.42%      58.557ms         7.01%      92.851ms      43.470us     529.237ms        48.11%     529.237ms     247.770us          2136  
                                           aten::linear         0.30%       4.018ms         4.53%      59.998ms      77.317us       0.000us         0.00%     224.907ms     289.829us           776  
    autograd::engine::evaluate_function: AddmmBackward0         0.35%       4.660ms         3.21%      42.487ms     221.286us       0.000us         0.00%     219.076ms       1.141ms           192  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     218.513ms        19.87%     218.513ms     281.589us           776  
       autograd::engine::evaluate_function: MmBackward0         0.66%       8.810ms         6.73%      89.222ms     152.777us       0.000us         0.00%     210.481ms     360.413us           584  
                                            MmBackward0         0.72%       9.500ms         6.07%      80.412ms     137.692us       0.000us         0.00%     210.481ms     360.413us           584  
                                         AddmmBackward0         0.22%       2.909ms         1.69%      22.440ms     116.875us       0.000us         0.00%     209.920ms       1.093ms           192  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     198.394ms        18.04%     198.394ms     258.326us           768  
                                           aten::matmul         0.70%       9.261ms         5.80%      76.906ms      88.195us       0.000us         0.00%     147.663ms     169.338us           872  
                               Optimizer.step#Adam.step        11.56%     153.147ms        37.70%     499.624ms      62.453ms       0.000us         0.00%     137.879ms      17.235ms             8  
                                            aten::addmm         0.60%       7.900ms         1.10%      14.520ms      75.625us     116.071ms        10.55%     116.071ms     604.536us           192  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     102.589ms         9.33%     102.589ms     534.318us           192  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      93.354ms         8.49%      93.354ms     108.049us           864  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      73.209ms         6.66%      73.209ms      19.512us          3752  
                                              aten::bmm         1.58%      21.000ms         2.28%      30.271ms      35.036us      68.858ms         6.26%      68.858ms      79.697us           864  
                                             aten::add_         5.81%      76.983ms        11.24%     148.921ms      23.927us      65.110ms         5.92%      65.110ms      10.461us          6224  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      59.351ms         5.40%      59.351ms      12.385us          4792  
      autograd::engine::evaluate_function: BmmBackward0         0.35%       4.670ms         2.49%      33.023ms     114.663us       0.000us         0.00%      44.429ms     154.267us           288  
                                           BmmBackward0         0.30%       3.911ms         2.14%      28.353ms      98.448us       0.000us         0.00%      44.429ms     154.267us           288  
