-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.31%       9.422ms        13.43%     412.629ms     973.182us       0.000us         0.00%        2.229s       5.256ms           424  
                                   ConvolutionBackward0         0.13%       4.029ms        12.96%     398.217ms     939.191us       0.000us         0.00%        2.157s       5.087ms           424  
                             aten::convolution_backward         6.37%     195.660ms        12.83%     394.188ms     929.689us        2.157s        57.31%        2.157s       5.087ms           424  
                                           aten::conv2d         0.04%       1.148ms         3.06%      93.988ms     221.670us       0.000us         0.00%     574.753ms       1.356ms           424  
                                      aten::convolution         0.12%       3.624ms         3.02%      92.840ms     218.962us       0.000us         0.00%     574.753ms       1.356ms           424  
                                     aten::_convolution         0.08%       2.400ms         2.90%      89.216ms     210.415us       0.000us         0.00%     574.753ms       1.356ms           424  
                                aten::cudnn_convolution         1.73%      53.292ms         2.82%      86.816ms     204.755us     574.753ms        15.27%     574.753ms       1.356ms           424  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.28%       8.662ms         1.82%      56.060ms     132.217us       0.000us         0.00%     301.594ms     711.307us           424  
                                CudnnBatchNormBackward0         0.10%       3.188ms         1.54%      47.398ms     111.788us       0.000us         0.00%     301.594ms     711.307us           424  
                        aten::cudnn_batch_norm_backward         0.70%      21.444ms         1.44%      44.210ms     104.269us     301.594ms         8.01%     301.594ms     711.307us           424  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     274.239ms         7.29%     274.239ms       2.285ms           120  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     245.036ms         6.51%     245.036ms      79.764us          3072  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     223.310ms         5.93%     223.310ms     218.076us          1024  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     211.795ms         5.63%     211.795ms       3.782ms            56  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     206.614ms         5.49%     206.614ms       1.845ms           112  
              maxwell_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     195.945ms         5.21%     195.945ms       1.065ms           184  
            maxwell_scudnn_128x128_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     191.122ms         5.08%     191.122ms       1.039ms           184  
