-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.45%       9.212ms         6.45%     131.141ms     315.243us       0.000us         0.00%     439.506ms       1.057ms           416  
                                   ConvolutionBackward0         0.18%       3.701ms         5.84%     118.795ms     285.565us       0.000us         0.00%     436.909ms       1.050ms           416  
                             aten::convolution_backward         3.88%      78.887ms         5.66%     115.094ms     276.668us     436.909ms        23.88%     436.909ms       1.050ms           416  
      autograd::engine::evaluate_function: DivBackward0         0.95%      19.241ms         6.70%     136.213ms     163.718us       0.000us         0.00%     355.281ms     427.020us           832  
                                           DivBackward0         0.53%      10.720ms         4.43%      90.106ms     108.300us       0.000us         0.00%     318.201ms     382.453us           832  
                  aten::fused_moving_avg_obs_fake_quant         0.13%       2.654ms        27.69%     563.061ms     454.081us       0.000us         0.00%     236.897ms     191.046us          1240  
                  aten::_fused_moving_avg_obs_fq_helper         1.41%      28.721ms        27.56%     560.407ms     451.941us       6.631ms         0.36%     236.897ms     191.046us          1240  
                                              aten::div         3.72%      75.693ms         6.85%     139.375ms      36.989us     236.656ms        12.94%     236.656ms      62.807us          3768  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     232.565ms        12.71%     232.565ms     139.763us          1664  
                                              aten::mul         2.87%      58.314ms         4.46%      90.770ms      31.343us     222.482ms        12.16%     222.482ms      76.824us          2896  
                                           aten::conv2d         0.06%       1.227ms         2.77%      56.228ms     135.163us       0.000us         0.00%     155.402ms     373.562us           416  
                                      aten::convolution         0.19%       3.852ms         2.71%      55.001ms     132.214us       0.000us         0.00%     155.402ms     373.562us           416  
                                     aten::_convolution         0.20%       4.005ms         2.52%      51.149ms     122.954us       0.000us         0.00%     155.402ms     373.562us           416  
aten::_fake_quantize_per_tensor_affine_cachemask_ten...         0.41%       8.303ms         1.22%      24.786ms      30.375us     146.194ms         7.99%     146.194ms     179.159us           816  
void at::native::(anonymous namespace)::unrolled_ele...         0.00%       0.000us         0.00%       0.000us       0.000us     146.194ms         7.99%     146.194ms     179.159us           816  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.40%       8.071ms         2.66%      54.166ms     130.207us       0.000us         0.00%     140.318ms     337.303us           416  
                                CudnnBatchNormBackward0         0.15%       3.095ms         2.27%      46.095ms     110.805us       0.000us         0.00%     140.318ms     337.303us           416  
                        aten::cudnn_batch_norm_backward         1.05%      21.316ms         2.11%      43.000ms     103.365us     140.318ms         7.67%     140.318ms     337.303us           416  
