-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.32%      14.285ms         7.52%     332.529ms     585.438us       0.000us         0.00%        2.040s       3.592ms           568  
                                   ConvolutionBackward0         0.13%       5.694ms         6.91%     305.675ms     538.160us       0.000us         0.00%        1.938s       3.412ms           568  
                             aten::convolution_backward         4.87%     215.292ms         6.78%     299.981ms     528.136us        1.903s        43.55%        1.938s       3.412ms           568  
                                      aten::convolution         0.12%       5.435ms         2.63%     116.256ms     177.220us       0.000us         0.00%     999.697ms       1.524ms           656  
                                     aten::_convolution         0.12%       5.199ms         2.50%     110.821ms     168.934us       0.000us         0.00%     999.697ms       1.524ms           656  
                                           aten::conv2d         0.05%       1.999ms         2.64%     116.690ms     180.077us       0.000us         0.00%     955.881ms       1.475ms           648  
                                aten::cudnn_convolution         1.90%      84.203ms         2.24%      99.213ms     153.106us     907.980ms        20.77%     907.980ms       1.401ms           648  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us     378.024ms         8.65%     378.024ms       2.644ms           143  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us     331.867ms         7.59%     331.867ms       2.183ms           152  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     318.878ms         7.30%     318.878ms       1.791ms           178  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     308.434ms         7.06%     308.434ms      77.418us          3984  
                                              aten::add         0.86%      38.140ms         1.31%      58.058ms      25.375us     289.343ms         6.62%     289.343ms     126.461us          2288  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     246.797ms         5.65%     246.797ms       2.223ms           111  
                                 maxwell_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     244.663ms         5.60%     244.663ms       1.301ms           188  
                                             aten::add_         0.67%      29.843ms         1.31%      57.794ms      23.686us     200.633ms         4.59%     200.633ms      82.227us          2440  
                                              aten::mul         0.71%      31.616ms         1.06%      46.991ms      21.836us     200.128ms         4.58%     200.128ms      92.996us          2152  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     196.369ms         4.49%     196.369ms     208.018us           944  
autograd::engine::evaluate_function: torch::autograd...         0.04%       1.732ms         0.25%      10.845ms     169.453us       0.000us         0.00%     195.278ms       3.051ms            64  
