-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.86%       9.722ms        28.63%     324.910ms     766.297us       0.000us         0.00%     841.937ms       1.986ms           424  
                                   ConvolutionBackward0         0.37%       4.166ms        27.32%     310.035ms     731.215us       0.000us         0.00%     823.994ms       1.943ms           424  
                             aten::convolution_backward        12.91%     146.493ms        26.96%     305.869ms     721.389us     823.994ms        60.82%     823.994ms       1.943ms           424  
                                           aten::conv2d         0.15%       1.747ms        10.32%     117.045ms     276.050us       0.000us         0.00%     206.164ms     486.236us           424  
                                      aten::convolution         0.43%       4.859ms        10.16%     115.298ms     271.929us       0.000us         0.00%     206.164ms     486.236us           424  
                                     aten::_convolution         0.30%       3.419ms         9.73%     110.439ms     260.469us       0.000us         0.00%     206.164ms     486.236us           424  
                                aten::cudnn_convolution         5.79%      65.655ms         9.43%     107.020ms     252.406us     206.164ms        15.22%     206.164ms     486.236us           424  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     159.290ms        11.76%     159.290ms      44.149us          3608  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     140.144ms        10.34%     140.144ms     136.859us          1024  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     128.678ms         9.50%     128.678ms      41.779us          3080  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      78.950ms         5.83%      78.950ms     704.911us           112  
                               Optimizer.step#Adam.step        11.32%     128.474ms        38.26%     434.126ms      54.266ms       0.000us         0.00%      73.469ms       9.184ms             8  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.77%       8.720ms         5.01%      56.792ms     133.943us       0.000us         0.00%      71.906ms     169.590us           424  
                                CudnnBatchNormBackward0         0.27%       3.117ms         4.24%      48.072ms     113.377us       0.000us         0.00%      71.906ms     169.590us           424  
                        aten::cudnn_batch_norm_backward         1.95%      22.089ms         3.96%      44.955ms     106.026us      71.906ms         5.31%      71.906ms     169.590us           424  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      65.873ms         4.86%      65.873ms      64.329us          1024  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      61.337ms         4.53%      61.337ms     511.142us           120  
