-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.54%      10.271ms         9.24%     174.795ms     412.252us       0.000us         0.00%     561.238ms       1.324ms           424  
                                   ConvolutionBackward0         0.20%       3.873ms         8.44%     159.562ms     376.325us       0.000us         0.00%     525.566ms       1.240ms           424  
                             aten::convolution_backward         5.67%     107.270ms         8.23%     155.689ms     367.191us     525.566ms        28.12%     525.566ms       1.240ms           424  
      autograd::engine::evaluate_function: DivBackward0         1.13%      21.332ms         7.15%     135.131ms     159.353us       0.000us         0.00%     296.823ms     350.027us           848  
                                           DivBackward0         0.60%      11.268ms         4.46%      84.262ms      99.366us       0.000us         0.00%     266.392ms     314.142us           848  
                                           aten::conv2d         0.07%       1.279ms         3.83%      72.389ms     170.729us       0.000us         0.00%     223.482ms     527.080us           424  
                                      aten::convolution         0.21%       4.003ms         3.76%      71.110ms     167.712us       0.000us         0.00%     223.482ms     527.080us           424  
                                     aten::_convolution         0.25%       4.806ms         3.55%      67.107ms     158.271us       0.000us         0.00%     223.482ms     527.080us           424  
                                              aten::div         3.68%      69.645ms         7.10%     134.244ms      34.959us     204.831ms        10.96%     204.831ms      53.341us          3840  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     195.333ms        10.45%     195.333ms     115.173us          1696  
                                              aten::mul         2.90%      54.895ms         4.47%      84.593ms      31.192us     189.233ms        10.13%     189.233ms      69.776us          2712  
                  aten::fused_moving_avg_obs_fake_quant         0.11%       2.149ms        24.87%     470.351ms     459.327us       0.000us         0.00%     184.575ms     180.249us          1024  
                  aten::_fused_moving_avg_obs_fq_helper         1.43%      27.026ms        24.76%     468.202ms     457.229us       5.798ms         0.31%     184.575ms     180.249us          1024  
                                aten::cudnn_convolution         2.27%      42.923ms         2.77%      52.390ms     123.561us     175.030ms         9.37%     175.030ms     412.807us           424  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     119.204ms         6.38%     119.204ms     745.025us           160  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.45%       8.446ms         2.92%      55.193ms     130.172us       0.000us         0.00%     107.520ms     253.585us           424  
                                CudnnBatchNormBackward0         0.16%       2.975ms         2.47%      46.747ms     110.252us       0.000us         0.00%     107.520ms     253.585us           424  
                        aten::cudnn_batch_norm_backward         1.16%      21.847ms         2.31%      43.772ms     103.236us     107.520ms         5.75%     107.520ms     253.585us           424  
