-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.06%      10.306ms        15.21%     147.654ms     297.690us       0.000us         0.00%      48.598ms      97.980us           496  
                                   ConvolutionBackward0         0.48%       4.629ms        13.83%     134.280ms     270.726us       0.000us         0.00%      48.226ms      97.230us           496  
                             aten::convolution_backward         8.51%      82.616ms        13.35%     129.651ms     261.393us      47.372ms        38.74%      48.226ms      97.230us           496  
                               Optimizer.step#Adam.step        14.67%     142.399ms        48.68%     472.644ms      59.081ms       0.000us         0.00%      26.289ms       3.286ms             8  
                                           aten::conv2d         0.21%       2.071ms         6.75%      65.515ms     132.087us       0.000us         0.00%      13.008ms      26.226us           496  
                                      aten::convolution         0.59%       5.740ms         6.54%      63.444ms     127.911us       0.000us         0.00%      13.008ms      26.226us           496  
                                     aten::_convolution         0.51%       4.936ms         5.94%      57.704ms     116.339us       0.000us         0.00%      13.008ms      26.226us           496  
                                             aten::add_         8.21%      79.683ms        16.31%     158.332ms      25.770us      10.961ms         8.96%      10.961ms       1.784us          6144  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      10.820ms         8.85%      10.820ms      42.266us           256  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.76%       7.372ms         5.21%      50.540ms     137.337us       0.000us         0.00%       9.417ms      25.590us           368  
                                CudnnBatchNormBackward0         0.28%       2.676ms         4.45%      43.168ms     117.304us       0.000us         0.00%       9.417ms      25.590us           368  
                        aten::cudnn_batch_norm_backward         1.90%      18.439ms         4.17%      40.492ms     110.033us       9.417ms         7.70%       9.417ms      25.590us           368  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us       8.977ms         7.34%       8.977ms      74.808us           120  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.918ms         7.29%       8.918ms       2.123us          4200  
                                aten::cudnn_convolution         3.40%      33.013ms         4.34%      42.125ms     112.035us       8.473ms         6.93%       8.473ms      22.535us           376  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.374ms         6.85%       8.374ms       2.784us          3008  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       7.830ms         6.40%       7.830ms      42.554us           184  
                                       aten::batch_norm         0.12%       1.126ms         4.28%      41.560ms     112.935us       0.000us         0.00%       7.780ms      21.141us           368  
