-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step        14.10%     191.705ms        48.14%     654.503ms      81.813ms       0.000us         0.00%     388.219ms      48.527ms             8  
                                               aten::mm         3.02%      41.004ms         5.05%      68.690ms      44.032us     385.056ms        27.00%     385.056ms     246.831us          1560  
    autograd::engine::evaluate_function: AddmmBackward0         1.25%      16.993ms        10.97%     149.099ms     194.139us       0.000us         0.00%     267.114ms     347.805us           768  
                                         AddmmBackward0         0.89%      12.039ms         7.20%      97.857ms     127.418us       0.000us         0.00%     250.264ms     325.865us           768  
                                           aten::linear         0.48%       6.542ms         5.71%      77.613ms     100.017us       0.000us         0.00%     232.186ms     299.209us           776  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     192.925ms        13.53%     192.925ms     199.303us           968  
                                            aten::addmm         2.64%      35.842ms         4.19%      57.019ms      74.243us     184.810ms        12.96%     184.810ms     240.638us           768  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     164.392ms        11.53%     164.392ms     171.242us           960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     161.505ms        11.32%     161.505ms      32.720us          4936  
                                             aten::add_         6.90%      93.807ms        14.06%     191.085ms      23.056us     155.307ms        10.89%     155.307ms      18.739us          8288  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     120.665ms         8.46%     120.665ms      18.462us          6536  
                                              aten::bmm         1.56%      21.149ms         2.17%      29.555ms      34.207us     117.702ms         8.25%     117.702ms     136.229us           864  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us      89.364ms         6.27%      89.364ms     859.269us           104  
       autograd::engine::evaluate_function: MmBackward0         0.01%     185.000us         0.12%       1.600ms     200.000us       0.000us         0.00%      87.416ms      10.927ms             8  
                                            MmBackward0         0.01%     146.000us         0.10%       1.415ms     176.875us       0.000us         0.00%      87.416ms      10.927ms             8  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      82.193ms         5.76%      82.193ms      95.131us           864  
                                             aten::mul_         3.73%      50.763ms         7.03%      95.587ms      23.066us      78.030ms         5.47%      78.030ms      18.830us          4144  
                                         aten::addcdiv_         2.02%      27.471ms         3.45%      46.890ms      22.630us      77.477ms         5.43%      77.477ms      37.392us          2072  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      77.477ms         5.43%      77.477ms      37.392us          2072  
