-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         2.43%      84.131ms        15.81%     547.724ms      58.718us        1.012s        27.71%        1.012s     108.445us          9328  
    autograd::engine::evaluate_function: SliceBackward0         0.58%      20.215ms        10.16%     351.967ms     174.587us       0.000us         0.00%     835.154ms     414.263us          2016  
    autograd::engine::evaluate_function: AddmmBackward0         0.33%      11.427ms         5.68%     196.680ms     332.230us       0.000us         0.00%     701.070ms       1.184ms           592  
                                         SliceBackward0         0.18%       6.185ms         8.62%     298.678ms     148.154us       0.000us         0.00%     699.737ms     347.092us          2016  
                                   aten::slice_backward         0.44%      15.400ms         8.44%     292.493ms     145.086us       0.000us         0.00%     699.737ms     347.092us          2016  
                                         AddmmBackward0         0.24%       8.400ms         3.39%     117.344ms     198.216us       0.000us         0.00%     672.878ms       1.137ms           592  
                                               aten::mm         0.66%      22.958ms         2.80%      97.031ms      81.952us     672.878ms        18.43%     672.878ms     568.309us          1184  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     535.962ms        14.68%     535.962ms     206.775us          2592  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     467.770ms        12.81%     467.770ms      88.325us          5296  
                                           aten::linear         0.11%       3.934ms         1.17%      40.365ms      68.184us       0.000us         0.00%     372.345ms     628.961us           592  
                                            aten::addmm         0.52%      17.978ms         0.80%      27.834ms      47.017us     372.345ms        10.20%     372.345ms     628.961us           592  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     354.208ms         9.70%     354.208ms     598.324us           592  
                               Optimizer.step#Adam.step         3.40%     117.856ms        40.54%        1.405s     175.564ms       0.000us         0.00%     352.870ms      44.109ms             8  
                                            aten::fill_         0.82%      28.538ms         8.21%     284.478ms      76.803us     330.198ms         9.05%     330.198ms      89.146us          3704  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     330.189ms         9.05%     330.189ms      89.337us          3696  
                                            aten::zero_         0.36%      12.375ms         8.28%     286.793ms      94.839us       0.000us         0.00%     298.610ms      98.747us          3024  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     278.753ms         7.64%     278.753ms      67.658us          4120  
                                            aten::zeros         0.30%      10.319ms         4.57%     158.199ms      70.373us       0.000us         0.00%     271.768ms     120.893us          2248  
autograd::engine::evaluate_function: torch::autograd...         0.31%      10.601ms        13.38%     463.509ms     603.527us       0.000us         0.00%     262.039ms     341.197us           768  
