-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.61%       9.146ms         8.27%     124.658ms     299.659us       0.000us         0.00%     231.615ms     556.767us           416  
                                   ConvolutionBackward0         0.24%       3.615ms         7.45%     112.342ms     270.053us       0.000us         0.00%     230.361ms     553.752us           416  
                             aten::convolution_backward         4.88%      73.617ms         7.21%     108.727ms     261.363us     230.361ms        23.63%     230.361ms     553.752us           416  
      autograd::engine::evaluate_function: DivBackward0         1.26%      19.039ms         8.66%     130.503ms     156.855us       0.000us         0.00%     181.849ms     218.569us           832  
                                           DivBackward0         0.70%      10.508ms         5.60%      84.449ms     101.501us       0.000us         0.00%     160.883ms     193.369us           832  
                  aten::fused_moving_avg_obs_fake_quant         0.20%       3.049ms        22.50%     339.116ms     273.481us       0.000us         0.00%     138.494ms     111.689us          1240  
                  aten::_fused_moving_avg_obs_fq_helper         2.30%      34.609ms        22.30%     336.067ms     271.022us       6.436ms         0.66%     138.494ms     111.689us          1240  
                                              aten::div         5.10%      76.826ms         7.58%     114.182ms      30.303us     121.964ms        12.51%     121.964ms      32.368us          3768  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     118.185ms        12.13%     118.185ms      71.025us          1664  
                                              aten::mul         4.00%      60.265ms         6.31%      95.030ms      32.814us     116.177ms        11.92%     116.177ms      40.116us          2896  
                                           aten::conv2d         0.10%       1.516ms         4.04%      60.828ms     146.221us       0.000us         0.00%      81.755ms     196.526us           416  
                                      aten::convolution         0.30%       4.470ms         3.94%      59.312ms     142.577us       0.000us         0.00%      81.755ms     196.526us           416  
                                     aten::_convolution         0.31%       4.715ms         3.64%      54.842ms     131.832us       0.000us         0.00%      81.755ms     196.526us           416  
aten::_fake_quantize_per_tensor_affine_cachemask_ten...         0.63%       9.486ms         1.96%      29.503ms      36.156us      75.811ms         7.78%      75.811ms      92.906us           816  
void at::native::(anonymous namespace)::unrolled_ele...         0.00%       0.000us         0.00%       0.000us       0.000us      75.811ms         7.78%      75.811ms      92.906us           816  
autograd::engine::evaluate_function: FusedMovingAvgO...         0.92%      13.797ms         4.37%      65.811ms      53.418us       0.000us         0.00%      69.031ms      56.032us          1232  
                     FusedMovingAvgObsFqHelperBackward0         0.31%       4.739ms         3.45%      52.014ms      42.219us       0.000us         0.00%      69.031ms      56.032us          1232  
aten::fake_quantize_per_tensor_affine_cachemask_back...         0.20%       2.947ms         3.14%      47.275ms      38.373us       0.000us         0.00%      69.031ms      56.032us          1232  
