-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.07%      10.260ms        16.33%     157.095ms     370.507us       0.000us         0.00%      72.605ms     171.238us           424  
                                   ConvolutionBackward0         0.45%       4.355ms        14.70%     141.384ms     333.453us       0.000us         0.00%      70.581ms     166.465us           424  
                             aten::convolution_backward         9.99%      96.083ms        14.24%     137.029ms     323.182us      70.581ms        31.53%      70.581ms     166.465us           424  
                               Optimizer.step#Adam.step        14.27%     137.301ms        47.66%     458.557ms      57.320ms       0.000us         0.00%      69.712ms       8.714ms             8  
                                           aten::conv2d         0.19%       1.834ms         7.11%      68.388ms     161.292us       0.000us         0.00%      31.063ms      73.262us           424  
                                      aten::convolution         0.54%       5.152ms         6.92%      66.554ms     156.967us       0.000us         0.00%      31.063ms      73.262us           424  
                                     aten::_convolution         0.34%       3.308ms         6.38%      61.402ms     144.816us       0.000us         0.00%      31.063ms      73.262us           424  
                                aten::cudnn_convolution         4.83%      46.473ms         6.04%      58.094ms     137.014us      31.063ms        13.88%      31.063ms      73.262us           424  
                                             aten::add_         8.03%      77.270ms        15.79%     151.943ms      26.638us      30.104ms        13.45%      30.104ms       5.278us          5704  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      24.694ms        11.03%      24.694ms       8.720us          2832  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.771ms         9.73%      21.771ms       5.611us          3880  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      19.262ms         8.61%      19.262ms      68.793us           280  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      15.921ms         7.11%      15.921ms      94.768us           168  
                                             aten::mul_         3.75%      36.102ms         6.93%      66.691ms      25.889us      14.930ms         6.67%      14.930ms       5.796us          2576  
                                         aten::addcdiv_         2.40%      23.075ms         3.90%      37.540ms      29.146us      14.258ms         6.37%      14.258ms      11.070us          1288  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      14.258ms         6.37%      14.258ms      11.070us          1288  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.96%       9.239ms         6.27%      60.316ms     142.255us       0.000us         0.00%      13.052ms      30.783us           424  
                                CudnnBatchNormBackward0         0.34%       3.297ms         5.31%      51.077ms     120.465us       0.000us         0.00%      13.052ms      30.783us           424  
