-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.09%      10.862ms        15.80%     156.772ms     316.073us       0.000us         0.00%      72.521ms     146.212us           496  
                                   ConvolutionBackward0         0.47%       4.653ms        14.39%     142.776ms     287.855us       0.000us         0.00%      71.832ms     144.823us           496  
                             aten::convolution_backward         8.98%      89.093ms        13.92%     138.123ms     278.474us      71.085ms        42.04%      71.832ms     144.823us           496  
                               Optimizer.step#Adam.step        14.29%     141.804ms        48.07%     477.087ms      59.636ms       0.000us         0.00%      26.488ms       3.311ms             8  
                                           aten::conv2d         0.22%       2.148ms         7.00%      69.487ms     140.095us       0.000us         0.00%      19.398ms      39.109us           496  
                                      aten::convolution         0.61%       6.087ms         6.78%      67.339ms     135.764us       0.000us         0.00%      19.398ms      39.109us           496  
                                     aten::_convolution         0.50%       4.974ms         6.17%      61.252ms     123.492us       0.000us         0.00%      19.398ms      39.109us           496  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      16.192ms         9.58%      16.192ms     134.933us           120  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.76%       7.510ms         5.05%      50.118ms     136.190us       0.000us         0.00%      13.997ms      38.035us           368  
                                CudnnBatchNormBackward0         0.29%       2.886ms         4.29%      42.608ms     115.783us       0.000us         0.00%      13.997ms      38.035us           368  
                        aten::cudnn_batch_norm_backward         1.91%      19.002ms         4.00%      39.722ms     107.940us      13.997ms         8.28%      13.997ms      38.035us           368  
                                             aten::add_         8.30%      82.392ms        15.79%     156.759ms      25.514us      11.669ms         6.90%      11.669ms       1.899us          6144  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      11.572ms         6.84%      11.572ms      62.891us           184  
                                aten::cudnn_convolution         3.77%      37.415ms         4.78%      47.418ms     126.112us      11.161ms         6.60%      11.161ms      29.684us           376  
                                       aten::batch_norm         0.11%       1.052ms         4.28%      42.465ms     115.394us       0.000us         0.00%      10.571ms      28.726us           368  
                           aten::_batch_norm_impl_index         0.16%       1.554ms         4.17%      41.413ms     112.535us       0.000us         0.00%      10.571ms      28.726us           368  
                                 aten::cudnn_batch_norm         1.89%      18.710ms         4.02%      39.859ms     108.312us      10.571ms         6.25%      10.571ms      28.726us           368  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      10.506ms         6.21%      10.506ms      45.284us           232  
